,tweet_id,created_datetime,content,author_id,place_id,location,longitude,latitude,county,label,sentiment
0,1.00E+18,5/25/18,Yep. Only one Bear. https://t.co/WfUOioWGmd,415006664,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
1,1.00E+18,5/25/18,@UnburntWitch how did you get a bear this tiny!!,18248320,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,surprise
2,1.00E+18,5/26/18,Lmao just walked up from dspl and a bear was following me ¯\_(ツ)_/¯ I guess it was bc of my honey boba,1958529607,dbd7fea9eedaecd0,"Claremont, CA",-117.7133,34.078354,SAN BERNARDINO,1,fear
3,1.00E+18,5/26/18,@sopheeturnrs @joeajonasrp But a bear!,7.60E+17,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,surprise
6,1.00E+18,5/27/18,And a bear... https://t.co/rkA9L7PMOv,27875128,07d9d36ff7c80000,AJ Spurs Saloon & Dining Hall,-120.20712,34.641815,SANTA BARBARA,1,neutral
7,1.00E+18,5/28/18,That is not no damn dog thas a fucking baby bear yikes https://t.co/4dfZurfC3Y,7.16E+17,6da7626e4e9e26ba,"Fairfield, CA",-122.047165,38.2245,SOLANO,1,anger
8,1.00E+18,5/29/18,Literally the prettiest place ever! And got to see a wild black bear in those woods which was awesome 🐻💕 https://t.co/mlwLUYKAJN,934144218,07d9ecbfd3888005,Yosemite National Park,-119.533485,37.791195,MARIPOSA,1,joy
9,1.00E+18,5/29/18,There was cute lil paws all over the window... I thought it was adorable. But figured it was most def a bear lol https://t.co/LZqKZF9GMo,290003748,67571a7baaa5906b,"East Los Angeles, CA",-118.148735,33.996094,LOS ANGELES,1,neutral
11,1.00E+18,5/31/18,@KNXBaird @KNX1070 Jon please share the location of bear.,213769399,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
12,1.00E+18,5/31/18,This bear also spotted last night at @damienspartans High School https://t.co/bQnhnKxfTH,287074157,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
13,1.00E+18,5/31/18,"UPDATE: Bear is down from tree after being hit with several pepper balls, ran around around the block... developing.... https://t.co/fD54dnOLus",913664130,7183cae332544afd,"La Verne, CA",-117.82037,34.125534,LOS ANGELES,1,neutral
14,1.00E+18,5/31/18,#NowWatching @fox11news  and the bear 🐻 news poor thing hope his okay and will freed back to wild.  I hope that dosage is not too much for him or her?,8.75E+17,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
15,1.00E+18,5/31/18,250 pound Brown Bear safely removed from La Verne neighborhood. 🐻 @FOXLA https://t.co/dS4c4EX3tS,2188982120,07d9d2bd99088002,Hillcrest Retirement Community,-117.82162,34.080475,LOS ANGELES,1,neutral
17,1.00E+18,5/31/18,#BREAKING: The Bear is a female about 3 years old. LACo Sheriff’s office is taking her back to the Angeles National Forest! https://t.co/eLh8RyUN84,2447707855,3fa117d9d222c4d4,"La Canada Flintridge, CA",-118.19873,34.177204,LOS ANGELES,1,fear
18,1.00E+18,5/31/18,@ashetty_ I did not! But I was confused because California grizzlies went extinct in the 1920s so I thought this was like groundbreaking news — turns out this is a black bear that people are just identifying by color 🤦🏻‍♂️,34436813,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,surprise
19,1.00E+18,5/31/18,@AlMaha_The1st Black bears are pretty common! (which is the species of this bear) Was just confused because I thought California grizzlies had resurrected from the dead.,34436813,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
20,1.00E+18,6/1/18,"So yesterday this bear family visited the Wolfpack, mom chilled a bit in the shadow and in the meantime her 3 cups where playing in our backyard... So cute! https://t.co/exvylQIAA2",25859560,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,joy
22,1.00E+18,6/1/18,They shot the bear??!!! https://t.co/7D7Q8tF50k,194021607,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,1,surprise
23,1.00E+18,6/1/18,For a second I thought there was a beating in Sierra Madre! Just a bear; no one hurt https://t.co/w7cqRWrRra,372622007,10de09f288b1665c,"Pasadena, CA",-118.1445,34.176346,LOS ANGELES,1,surprise
24,1.00E+18,6/1/18,Damn. What did the bear do? https://t.co/6NOlawyuBy,26016778,5ef5b7f391e30aff,"Berkeley, CA",-122.264915,37.860676,CONTRA COSTA,1,surprise
26,1.00E+18,6/3/18,"@RoarLoudTravel @mjk_4mjk @DarleyNewman @NothingButNE @TouringTastebud @MikaRomaniello @WAISItravelblog @DestAddict @Popinard @always5star @miliman12photos @Nicolette_O My daughter and I saw a bear at #Yosemite, but it was running ahead of us into the woods, so not a scenic view 😂",8.56E+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
27,1.00E+18,6/3/18,Found a mama bear for the night ❤️ https://t.co/d3r6AHqOJB,289207838,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
28,1.00E+18,6/4/18,This mama bear is about to go off! 😡,191168086,cf2d9d01f16e9bd4,"Chino, CA",-117.71591,33.988228,SAN BERNARDINO,1,joy
29,1.00E+18,6/4/18,a baby bear!!! 🐻 https://t.co/YejpiAuBdP,381268670,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,joy
30,1.00E+18,6/5/18,"Another bear sighting! This one in Monrovia today. It’s turning out to be a beary busy summer... 

@ABC7 https://t.co/NvCsrRBEyO",2447707855,174309ec90de94d0,"Monrovia, CA",-118.03603,34.174534,LOS ANGELES,1,neutral
31,1.00E+18,6/5/18,@leftyguitar1 A bear.,3365373556,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
33,1.00E+18,6/7/18,Baby bear pix https://t.co/NKH5loji1G,16129058,4265ece9285a2872,"Palm Springs, CA",-116.53014,33.86802,RIVERSIDE,1,neutral
34,1.00E+18,6/7/18,@AltYelloNatPark Black bear,20071760,7b5667de9caf1b92,"Vallejo, CA",-122.2731,38.130466,SOLANO,1,neutral
35,1.00E+18,6/7/18,"A bear was seen licking his own urine off the floor at a recent Shrine circus, which an expert said could signal distress, poor diet, or severe dehydration. Please ask Rosaire’s Bears to send the bears to reputable sanctuaries: 🐻 https://t.co/oxKLcg5aZR via @PETA",839021280,59612bd882018c51,"Santa Monica, CA",-118.47271,34.00091,LOS ANGELES,1,fear
36,1.01E+18,6/9/18,OMFG a bear 🐻 it was… https://t.co/LlrXyfXWyP,451817708,174309ec90de94d0,"Monrovia, CA",-118.001945,34.143612,LOS ANGELES,1,surprise
37,1.01E+18,6/10/18,@AYOdeeeee baby bernstine bear,145840775,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,joy
38,1.01E+18,6/10/18,@Shonduras We’re praying for that little 🐻 Bear!,14722311,97e336e1e3ed9e1e,"Inglewood, CA",-118.36594,33.954334,LOS ANGELES,1,joy
40,1.01E+18,6/11/18,How? This bear sounds like. 72 yr old vietnam vet 😂😂 https://t.co/zVRAXDkjH5,7.44E+17,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,surprise
41,1.01E+18,6/12/18,“small bear” https://t.co/Kcj2yd5W3R,55385777,3c9e627dd6b55d9e,"Santa Cruz, CA",-122.01377,36.979702,SANTA CRUZ,1,neutral
42,1.01E+18,6/12/18,This bear acknowledged my presence. @ Sequoia… https://t.co/jCLgpJKtJs,228237502,fbd6d2f5a4e4a15e,"California, USA",-118.773,36.5642,TULARE,1,neutral
43,1.01E+18,6/12/18,ATTN: EVERYONE NEEDS TO STOP WHAT THEYRE DOING &amp; WATCH THIS VIDEO OF A BEAR SWIMMING IN MY PARENTS POOL. https://t.co/NVDPUCyerj,438093097,174309ec90de94d0,"Monrovia, CA",-118.03603,34.174534,LOS ANGELES,1,anger
44,1.01E+18,6/13/18,Here are some pics my dad took of the bear https://t.co/dQOyi7PFQP,438093097,c1e1a49e92ce1ba0,"Torrance, CA",-118.368904,33.81898,LOS ANGELES,1,neutral
45,1.01E+18,6/13/18,"Shelter in place, there's a bear cub on the loose. https://t.co/tNb8mjBfwz",97114171,90942366be65cd2c,"The Embarcadero, San Francisco",-122.37585,37.768547,SAN FRANCISCO,1,neutral
46,1.01E+18,6/13/18,Dude. The bear is trying to kill that boy https://t.co/iDLOmEvd4H,15150453,a409256339a7c6a1,"Redwood City, CA",-122.25409,37.500957,SAN MATEO,1,disgust
49,1.01E+18,6/14/18,WATCH: Bear jumps with boy at Nashville Zoo https://t.co/SXR2sRgoYm,7.39E+17,0ce4c27ce26030aa,"Newport Beach, CA",-117.83387,33.629753,ORANGE,1,neutral
50,1.01E+18,6/14/18,That bear was big af,7.72E+17,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,neutral
51,1.01E+18,6/14/18,This is cute and all but this bear doesn’t deserve to be caged up like that 😞 https://t.co/ymiUeNbrLv,1918842110,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
52,1.01E+17,8/9/11,There's a giant bear here.,311175708,433e55ddf91afe5c,"Big Bear, CA",-116.94826,34.240795,SAN BERNARDINO,1,neutral
53,1.01E+18,6/15/18,Fish &amp; Wildlife Official: No Evidence of Bear Attack at Vasquez Rocks https://t.co/QM7IvNSNyE via @scvtv20 She made it up. No bear attack. Please leave bears alone. #hiking #vasquezrocks,9.19E+17,0aceaaff9ed68000,Brokaw News Center,-118.361435,34.17967,LOS ANGELES,1,fear
54,1.01E+18,6/15/18,"@KTLA you might want to update your story on the bear attack at Vasquez Rocks 
https://t.co/KB8r535bxE",3237334537,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
55,1.01E+18,6/15/18,Bumped into this little dude on the way for brekky! #bear #tahoe #northstar #california https://t.co/LBmAOFaCux,64493743,07d9f53f8c088000,Vacasa Rentals: Northstar Original Village Studio Two,-120.10423,39.32145,PLACER,1,joy
56,1.01E+18,6/16/18,"Aunt:A bear got into my friends chicken coop and killed all the chickens 
Seven year old cousin: is insurance going to cover that?",2909505403,38109314e8d0ee2f,"Roseville, CA",-121.25572,38.77515,PLACER,1,fear
57,1.01E+18,6/16/18,"Bro, that’s a real fucking bear https://t.co/7YlH5Jinwj",27492681,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,disgust
58,1.01E+18,6/16/18,"#IBelieveIn3DaysOf Fighting with a bear,; I lost some weight ! https://t.co/n0Y98wE5DO",3189433165,0562e9e53cddf6ec,"Santa Ana, CA",-117.93937,33.721928,ORANGE,1,fear
59,1.01E+18,6/17/18,My first day hiking in the Sierra and I encountered a bear https://t.co/RwwLVtv4pl,63186937,483f653fcdc595c0,"Merced, CA",-120.4406,37.341507,MERCED,1,fear
60,1.01E+18,6/17/18,@cal bear spotted in the crowd https://t.co/7MEhfbl9Wa,53506533,5ef5b7f391e30aff,"Berkeley, CA",-122.264915,37.860676,CONTRA COSTA,1,neutral
61,1.01E+18,6/17/18,"A bear once hung out for a spell on my parents’ deck, &amp; he mauled all my mother’s hokey “it’s fall!” decorations. My mother wasn’t bothered at all by the presence of the bear, but PISSED that he wrecked her straw witches. Me: “Look at the claw marks!” Mom: “I KNOW! What a jerk!” https://t.co/ierexpoNBA",117361528,1994142e26ba7127,"Davis, CA",-121.71237,38.58961,YOLO,1,disgust
62,1.01E+18,6/18/18,Imagine swimming in your pool and out of no where mama bear and her two cubs come and join you 😂😂 https://t.co/06Vb58aoKo,296554771,30344aecffe6a491,"Fremont, CA",-122.0276,37.50502,SANTA CLARA,1,neutral
63,1.01E+18,6/19/18,Peter LeBeck killed by a bear (yeah). https://t.co/gDHsCKJWZ3,19035203,27f5da73dd83395c,"Hollywood, Los Angeles",-118.36331,34.089542,LOS ANGELES,1,sadness
64,1.01E+18,6/19/18,"#BoycottTheCircus 
Bear jumps off skateboard and attacks circus handler as audience watches in horror https://t.co/73VoYVeD3K via @CBSNews",1397215910,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
65,1.01E+18,6/20/18,This little guy got trapped in a car and had to be rescued. The inside of the car didn’t fare very well. Please don’t leave food in your vehicle when you’re visiting us at #LakeTahoe! 🐻 #Bear #unhappyvisitor  #NorthLakeTahoe #VisitPlacer #PlacerCounty https://t.co/7UdH2nRUgc,928133052,01fb262641c7d57a,"Carnelian Bay, CA",-120.1041,39.231464,PLACER,1,anger
66,1.01E+18,6/20/18,I bet that bear chased after the car once they gave him that food. That’s why you not supposed to feed the animals. https://t.co/zKMy7BedxE,7.74E+17,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
67,1.01E+18,6/20/18,This is one angry bear who was tired of being cooped up in the car. https://t.co/92W43IlSju,84240205,944c03c1d85ef480,"Fresno, CA",-119.76402,36.8023,FRESNO,1,anger
68,1.01E+18,6/20/18,@Casper10666 @BrendanNWeber @big_taff He was. The bear ran off.,928133052,01fb262641c7d57a,"Carnelian Bay, CA",-120.1041,39.231464,PLACER,1,fear
69,1.01E+18,6/21/18,"Not Stonehenge: Lunch break next to a bear Wednesday afternoon @UCSanDiego 
Photo by @EdJoyce in #SanDiego 
@ThePhotoHour  
Happy #SummerSolstice https://t.co/8YWoKtbskg",73452506,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,1,fear
70,1.01E+18,6/21/18,A bear. https://t.co/Yp4MGI193w,51540140,0b93bc6a33455615,"Buena Park, CA",-118.04498,33.813995,ORANGE,1,neutral
71,1.01E+18,6/21/18,Sad bear 🐻☹️,239210303,8af346f16e955392,"Union City, CA",-122.03002,37.594955,ALAMEDA,1,sadness
72,1.01E+18,6/21/18,I’m surprised they didn’t shoo and kill the bear for running in their direction https://t.co/wbNrxWnqLb,486160719,bd4397e027d410bb,"Indio, CA",-116.21053,33.76756,RIVERSIDE,1,surprise
73,1.01E+17,8/9/11,Perfectly normal spot to see a lifesize bear  @ Togo's http://instagr.am/p/Jy4Ru/,148508249,4b58830723ec6371,"Santa Clara, CA",-121.94132,37.38138,SANTA CLARA,1,neutral
75,1.01E+18,6/22/18,"Finally saw a bear 🐻🤯 Instead of taking the bus, we decided to do a 1.4mile hike to our next stop and got rewarded 💪🏽🔥 Things went 0 to 100 real quick, but after no one died we realized how amazing a moment this was 😂😱 https://t.co/Imc7IP4q4j",39668859,07d9f64a90484001,Sequoia National Park,-118.5348,36.523502,TULARE,1,joy
76,1.01E+18,6/22/18,"Just had a bear do a quick drive-by of our RV ❤️🐻😍 #bear #rvlife #fulltimerv #happycampers #mammoth #wildlife #amazing @ Mammoth Lakes, California https://t.co/PkISbqPsxy",2606150233,59aa59a4f640381b,"Mammoth Lakes, CA",-118.979,37.6369,MONO,1,joy
77,1.01E+18,6/23/18,Polar bear at San Diego zoo @ San Diego Zoo https://t.co/4DmuNW8NJ6,14193468,a592bd6ceb1319f7,"San Diego, CA",-117.14888,32.7358,SAN DIEGO,1,neutral
78,1.01E+18,6/23/18,@drandyhills @BBCWorld The bear destroyed the inside of the car and the doors couldn’t be opened.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
79,1.01E+18,6/23/18,@ideasoftheday @BBCWorld The bear destroyed the inside of the car and the doors wouldn’t open.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
80,1.01E+18,6/23/18,@KennethBBoman @BBCWorld Nope.  The bear destroyed the inside and they wouldn’t open.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
81,1.01E+18,6/23/18,@whizzingaway @BBCWorld Excellent idea...but the bear thwarted that plan by destroying the inside of the car and the doors couldn’t be opened.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
82,1.01E+18,6/23/18,@ConnorButters3 @BBCWorld Now now...the bear destroyed the inside of the car and the doors wouldn’t open.  🇺🇸 But Americans are great at adapting 👍🏻,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
83,1.01E+18,6/23/18,@terrenceluvsyou Damn the story checks out. Anyone remember going to Choc? I saw that injured bear like twice a week until it closed down,7.09E+17,1af9758d2214d4b8,"South Whittier, CA",-118.042755,33.90414,ORANGE,1,neutral
84,1.01E+18,6/23/18,@das_krumel @FoxNews the bear destroyed the inside of the car and the doors wouldn’t open.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
85,1.01E+18,6/23/18,@harold4766 @FoxNews the bear destroyed the inside of the car and the doors wouldn’t open.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
86,1.01E+18,6/23/18,@belikemike @FoxNews the bear destroyed the inside of the car and the doors wouldn’t open.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
87,1.01E+18,6/23/18,@Richard06616575 @FoxNews Great plan! But the bear destroyed the inside of the car and the doors wouldn’t open.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
88,1.01E+18,6/23/18,"A few pictures from my treak up Mount Whitney.  This was before we saw the bear and decided to turn around. @ Whitney Portal, California https://t.co/xSACO9koMW",15430138,fbd6d2f5a4e4a15e,"California, USA",-118.225,36.5892,INYO,1,neutral
89,1.01E+18,6/24/18,Reports that @walmsleyruns lost a couple minutes back near Pointed Rocks due to the crossing of a mama bear and her cubs. Nonetheless he’s back at it. #timetofly #ws100,291776660,007b9457220cf355,"Auburn, CA",-121.14189,38.86625,PLACER,1,sadness
90,1.01E+18,6/24/18,My shoulders are heckin burnt and my body aches but it all doesn't matter cuz nobody was attacked by a bear,8.04E+17,944c03c1d85ef480,"Fresno, CA",-119.76402,36.8023,FRESNO,1,neutral
91,1.01E+18,6/24/18,@carmen6 @FoxNews The bear destroyed the interior and the doors couldn’t open.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
92,1.01E+18,6/24/18,@NoNames010 @FoxNews The bear destroyed the interior and the doors couldn’t open. It was the owner that called us. A bear’s coat it too thick to be affected by tempered glass. 🐻,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
93,1.01E+18,6/24/18,@oneforYah @FoxNews Nope.  The bear destroyed the interior and the doors couldn’t be opened.,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
94,1.01E+18,6/24/18,@Jen_theGenius @FoxNews He made it.  Lol. The bear ran into the woods. Whew!,928133052,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,joy
95,1.01E+18,6/24/18,"@royalblue_muc Jim confirmed at the finish that he was delayed by a mama bear with two cubs, but the delay was only a few minutes.",19348553,0024bea413aa7102,"North Auburn, CA",-121.02779,38.95724,PLACER,1,neutral
96,1.01E+18,6/25/18,"Amazingly, it was a Chicago Bear. https://t.co/TVzSQnDblC",1312361089,496f5f37fc86ed85,"Colton, CA",-117.280075,34.068832,SAN BERNARDINO,1,surprise
97,1.01E+18,6/25/18,@_davideast Yup. That's a bear.,219890004,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,surprise
98,1.01E+18,6/26/18,@renzobtd A bear https://t.co/LFCVNCPNHI,156362304,8004d2bebcc13e8c,"Concord, CA",-122.03979,37.954693,CONTRA COSTA,1,neutral
100,1.01E+17,8/10/11,Neighbors Concerned After Alleged Bear Shooting http://bit.ly/oNZeHW via http://outside.in/93023,17209373,1be59fbc8bbbd531,"Los Padres, CA",-119.247665,34.521008,VENTURA,1,neutral
101,1.01E+18,6/26/18,"Well, we had our first ""bear in our car"" incident last night 🐻 He/she opened up the driver's door, crawled around inside, opened every console/hatch/storage area, rummaged around in search… https://t.co/OThe8HRxws",2606150233,59aa59a4f640381b,"Mammoth Lakes, CA",-118.979,37.6369,MONO,1,neutral
